time,R-AP,L-AP,R-ML,L-ML,R-VT,L-VT,
0.4583,-0.0062,0.0135,0.2463,0.1308,0.0874,-0.1042,
0.4600,0.0082,0.0077,0.2594,0.1289,0.0944,-0.0932,
0.4617,0.0235,0.0026,0.2730,0.1274,0.1013,-0.0823,
0.4633,0.0394,-0.0020,0.2869,0.1264,0.1080,-0.0714,
0.4650,0.0556,-0.0059,0.3008,0.1259,0.1142,-0.0607,
0.4667,0.0717,-0.0091,0.3147,0.1258,0.1198,-0.0500,
0.4683,0.0875,-0.0117,0.3282,0.1262,0.1248,-0.0393,
0.4700,0.1025,-0.0136,0.3412,0.1269,0.1291,-0.0287,
0.4717,0.1165,-0.0149,0.3535,0.1281,0.1326,-0.0180,
0.4733,0.1291,-0.0155,0.3649,0.1296,0.1352,-0.0073,
0.4750,0.1400,-0.0155,0.3753,0.1315,0.1369,0.0036,
0.4767,0.1490,-0.0150,0.3844,0.1337,0.1377,0.0146,
0.4783,0.1559,-0.0139,0.3923,0.1362,0.1375,0.0259,
0.4800,0.1605,-0.0123,0.3987,0.1390,0.1364,0.0374,
0.4817,0.1626,-0.0104,0.4036,0.1421,0.1343,0.0491,
0.4833,0.1622,-0.0080,0.4070,0.1453,0.1311,0.0611,
0.4850,0.1592,-0.0054,0.4088,0.1488,0.1270,0.0732,
0.4867,0.1537,-0.0025,0.4090,0.1525,0.1220,0.0855,
0.4883,0.1456,0.0004,0.4076,0.1562,0.1159,0.0978,
0.4900,0.1352,0.0035,0.4048,0.1601,0.1088,0.1101,
0.4917,0.1224,0.0065,0.4006,0.1639,0.1007,0.1221,
0.4933,0.1076,0.0094,0.3951,0.1677,0.0917,0.1336,
0.4950,0.0908,0.0121,0.3885,0.1714,0.0817,0.1445,
0.4967,0.0724,0.0147,0.3808,0.1750,0.0706,0.1545,
0.4983,0.0525,0.0169,0.3724,0.1783,0.0586,0.1634,
0.5000,0.0316,0.0188,0.3634,0.1813,0.0456,0.1710,
0.5017,0.0098,0.0204,0.3540,0.1840,0.0317,0.1769,
0.5033,-0.0125,0.0216,0.3444,0.1864,0.0168,0.1809,
0.5050,-0.0350,0.0224,0.3349,0.1883,0.0010,0.1829,
0.5067,-0.0573,0.0228,0.3257,0.1898,-0.0156,0.1826,
0.5083,-0.0791,0.0229,0.3170,0.1909,-0.0329,0.1799,
0.5100,-0.1002,0.0227,0.3091,0.1916,-0.0510,0.1746,
0.5117,-0.1201,0.0222,0.3022,0.1919,-0.0696,0.1668,
0.5133,-0.1387,0.0214,0.2965,0.1919,-0.0888,0.1564,
0.5150,-0.1555,0.0204,0.2922,0.1917,-0.1082,0.1434,
0.5167,-0.1705,0.0192,0.2894,0.1913,-0.1277,0.1281,
0.5183,-0.1834,0.0178,0.2884,0.1908,-0.1473,0.1104,
0.5200,-0.1939,0.0163,0.2892,0.1902,-0.1666,0.0907,
0.5217,-0.2021,0.0147,0.2919,0.1898,-0.1854,0.0691,
0.5233,-0.2077,0.0131,0.2965,0.1895,-0.2035,0.0461,
0.5250,-0.2108,0.0115,0.3031,0.1894,-0.2207,0.0218,
0.5267,-0.2113,0.0099,0.3116,0.1897,-0.2366,-0.0035,
0.5283,-0.2093,0.0084,0.3218,0.1903,-0.2512,-0.0292,
0.5300,-0.2049,0.0069,0.3337,0.1912,-0.2642,-0.0552,
0.5317,-0.1981,0.0055,0.3471,0.1925,-0.2752,-0.0810,
0.5333,-0.1892,0.0043,0.3617,0.1941,-0.2843,-0.1065,
0.5350,-0.1783,0.0032,0.3774,0.1959,-0.2912,-0.1312,
0.5367,-0.1657,0.0022,0.3938,0.1979,-0.2957,-0.1549,
0.5383,-0.1516,0.0013,0.4108,0.2000,-0.2979,-0.1775,
0.5400,-0.1362,0.0006,0.4280,0.2021,-0.2976,-0.1986,
0.5417,-0.1200,-0.0001,0.4452,0.2039,-0.2949,-0.2183,
0.5433,-0.1030,-0.0006,0.4620,0.2054,-0.2898,-0.2364,
0.5450,-0.0856,-0.0012,0.4783,0.2064,-0.2824,-0.2529,
0.5467,-0.0680,-0.0017,0.4937,0.2067,-0.2729,-0.2678,
0.5483,-0.0505,-0.0023,0.5080,0.2063,-0.2614,-0.2810,
0.5500,-0.0334,-0.0030,0.5210,0.2051,-0.2482,-0.2927,
0.5517,-0.0167,-0.0037,0.5325,0.2028,-0.2335,-0.3029,
0.5533,-0.0008,-0.0047,0.5423,0.1995,-0.2176,-0.3118,
0.5550,0.0143,-0.0058,0.5503,0.1952,-0.2009,-0.3193,
0.5567,0.0283,-0.0070,0.5564,0.1898,-0.1835,-0.3257,
0.5583,0.0412,-0.0085,0.5606,0.1833,-0.1659,-0.3310,
0.5600,0.0528,-0.0101,0.5629,0.1758,-0.1483,-0.3352,
0.5617,0.0631,-0.0118,0.5631,0.1674,-0.1311,-0.3386,
0.5633,0.0719,-0.0136,0.5614,0.1582,-0.1145,-0.3410,
0.5650,0.0793,-0.0154,0.5578,0.1483,-0.0989,-0.3427,
0.5667,0.0852,-0.0172,0.5523,0.1379,-0.0843,-0.3435,
0.5683,0.0896,-0.0188,0.5452,0.1271,-0.0711,-0.3436,
0.5700,0.0925,-0.0203,0.5364,0.1160,-0.0593,-0.3430,
0.5717,0.0939,-0.0215,0.5262,0.1049,-0.0492,-0.3415,
0.5733,0.0939,-0.0225,0.5146,0.0938,-0.0406,-0.3393,
0.5750,0.0925,-0.0230,0.5017,0.0828,-0.0337,-0.3362,
0.5767,0.0899,-0.0232,0.4878,0.0722,-0.0283,-0.3323,
0.5783,0.0862,-0.0229,0.4730,0.0619,-0.0246,-0.3275,
0.5800,0.0814,-0.0221,0.4574,0.0521,-0.0222,-0.3218,
0.5817,0.0757,-0.0209,0.4410,0.0427,-0.0211,-0.3152,
0.5833,0.0693,-0.0193,0.4242,0.0339,-0.0212,-0.3078,
0.5850,0.0623,-0.0172,0.4069,0.0257,-0.0222,-0.2996,
0.5867,0.0549,-0.0148,0.3894,0.0180,-0.0239,-0.2907,
0.5883,0.0472,-0.0121,0.3718,0.0110,-0.0261,-0.2810,
0.5900,0.0395,-0.0091,0.3541,0.0045,-0.0285,-0.2708,
0.5917,0.0318,-0.0060,0.3366,-0.0014,-0.0309,-0.2601,
0.5933,0.0244,-0.0027,0.3193,-0.0066,-0.0330,-0.2490,
0.5950,0.0173,0.0007,0.3024,-0.0111,-0.0345,-0.2377,
0.5967,0.0107,0.0041,0.2861,-0.0149,-0.0352,-0.2263,
0.5983,0.0047,0.0074,0.2705,-0.0180,-0.0349,-0.2149,
0.6000,-0.0006,0.0107,0.2558,-0.0202,-0.0334,-0.2035,
0.6017,-0.0052,0.0140,0.2420,-0.0214,-0.0305,-0.1924,
0.6033,-0.0091,0.0171,0.2294,-0.0217,-0.0260,-0.1815,
