time,R-AP,L-AP,R-ML,L-ML,R-VT,L-VT,
0.4017,-0.1384,0.1136,0.1942,0.6478,-0.4518,-0.4814,
0.4033,-0.1334,0.1111,0.2020,0.6493,-0.4518,-0.4779,
0.4050,-0.1281,0.1085,0.2112,0.6507,-0.4497,-0.4705,
0.4067,-0.1223,0.1061,0.2216,0.6521,-0.4455,-0.4595,
0.4083,-0.1162,0.1038,0.2333,0.6535,-0.4393,-0.4452,
0.4100,-0.1098,0.1017,0.2463,0.6548,-0.4313,-0.4279,
0.4117,-0.1032,0.0999,0.2604,0.6560,-0.4216,-0.4081,
0.4133,-0.0963,0.0983,0.2757,0.6572,-0.4104,-0.3863,
0.4150,-0.0892,0.0970,0.2919,0.6582,-0.3979,-0.3627,
0.4167,-0.0820,0.0961,0.3090,0.6591,-0.3843,-0.3380,
0.4183,-0.0745,0.0954,0.3267,0.6598,-0.3697,-0.3126,
0.4200,-0.0669,0.0949,0.3449,0.6603,-0.3545,-0.2869,
0.4217,-0.0590,0.0948,0.3633,0.6606,-0.3387,-0.2614,
0.4233,-0.0510,0.0949,0.3817,0.6606,-0.3225,-0.2363,
0.4250,-0.0428,0.0952,0.3999,0.6604,-0.3061,-0.2120,
0.4267,-0.0344,0.0956,0.4174,0.6599,-0.2897,-0.1889,
0.4283,-0.0259,0.0962,0.4341,0.6591,-0.2734,-0.1670,
0.4300,-0.0173,0.0968,0.4497,0.6581,-0.2572,-0.1467,
0.4317,-0.0085,0.0975,0.4640,0.6569,-0.2413,-0.1280,
0.4333,0.0003,0.0981,0.4766,0.6555,-0.2257,-0.1109,
0.4350,0.0091,0.0986,0.4873,0.6539,-0.2104,-0.0956,
0.4367,0.0178,0.0991,0.4960,0.6521,-0.1954,-0.0820,
0.4383,0.0264,0.0993,0.5026,0.6503,-0.1808,-0.0700,
0.4400,0.0348,0.0994,0.5068,0.6485,-0.1664,-0.0596,
0.4417,0.0428,0.0993,0.5087,0.6468,-0.1523,-0.0507,
0.4433,0.0503,0.0989,0.5082,0.6452,-0.1384,-0.0431,
0.4450,0.0573,0.0983,0.5053,0.6437,-0.1245,-0.0367,
0.4467,0.0636,0.0974,0.5001,0.6425,-0.1108,-0.0314,
0.4483,0.0692,0.0963,0.4927,0.6417,-0.0969,-0.0271,
0.4500,0.0739,0.0951,0.4834,0.6412,-0.0830,-0.0237,
0.4517,0.0776,0.0936,0.4724,0.6412,-0.0689,-0.0210,
0.4533,0.0802,0.0921,0.4598,0.6417,-0.0547,-0.0190,
0.4550,0.0817,0.0904,0.4461,0.6427,-0.0402,-0.0175,
0.4567,0.0820,0.0887,0.4315,0.6442,-0.0255,-0.0166,
0.4583,0.0811,0.0870,0.4163,0.6463,-0.0108,-0.0162,
0.4600,0.0790,0.0852,0.4009,0.6489,0.0041,-0.0163,
0.4617,0.0757,0.0836,0.3857,0.6521,0.0189,-0.0169,
0.4633,0.0712,0.0820,0.3709,0.6557,0.0335,-0.0179,
0.4650,0.0656,0.0806,0.3568,0.6598,0.0477,-0.0193,
0.4667,0.0590,0.0793,0.3438,0.6643,0.0614,-0.0212,
0.4683,0.0516,0.0781,0.3321,0.6692,0.0744,-0.0236,
